R,E
1.7133133133133132,-7.7106231332822244
1.7186186186186185,-7.7126435511712401
1.7239239239239239,-7.7146425162704499
1.7292292292292291,-7.7166202320916177
1.7345345345345344,-7.718576900225516
1.7398398398398398,-7.7205127203571955
1.745145145145145,-7.722427890281069
1.7504504504504503,-7.724322605915984
1.7557557557557557,-7.7261970613198336
1.7610610610610611,-7.7280514487042282
1.7663663663663662,-7.7298859584489907
1.7716716716716716,-7.7317007791163137
1.776976976976977,-7.7334960974650393
1.7822822822822821,-7.7352720984647236
1.7875875875875875,-7.7370289653094506
1.7928928928928929,-7.7387668794317221
1.798198198198198,-7.7404860205161867
1.8035035035035034,-7.742186566513201
1.8088088088088088,-7.7438686936523657
1.8141141141141139,-7.7455325764560357
1.8194194194194193,-7.7471783877525819
1.8247247247247247,-7.7488062986898267
1.8300300300300298,-7.7504164787481047
1.8353353353353352,-7.7520090957535155
1.8406406406406406,-7.7535842792450023
1.8459459459459457,-7.7551422672156125
1.8512512512512511,-7.7566831858124692
1.8565565565565565,-7.7582071963753414
1.8618618618618619,-7.7597144586547575
1.867167167167167,-7.7612051308248642
1.8724724724724724,-7.7626793694961513
1.8777777777777778,-7.7641373297284639
1.8830830830830829,-7.7655791650434516
1.8883883883883883,-7.7670050274374791
1.8936936936936937,-7.7684150673941739
1.8989989989989988,-7.7698094338971622
1.9043043043043042,-7.7711882744425314
1.9096096096096096,-7.7725517350515512
1.9149149149149147,-7.7738999602830674
1.9202202202202201,-7.7752330932461025
1.9255255255255255,-7.7765512756122712
1.9308308308308308,-7.7778546476282768
1.936136136136136,-7.7791433481282386
1.9414414414414414,-7.7804175145461318
1.9467467467467467,-7.7816772829281255
1.9520520520520519,-7.7829227879448668
1.9573573573573573,-7.7841541629037403
1.9626626626626626,-7.7853715397612273
1.9679679679679678,-7.7865750491349335
1.9732732732732732,-7.7877648203159335
1.9785785785785786,-7.7889409812808319
1.9838838838838837,-7.7901036587038339
1.9891891891891891,-7.7912529779688739
1.9944944944944945,-7.7923890631816244
1.9997997997997996,-7.7935120371814302
